the_geom,cartodb_id,the_geom_webmercator,last_updated,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type,guid,responsible_authority
0101000020E610000079060DFD13FA614052D50451F7B13FC0,12575,0101000020110F000046DC74BC17896E4166E11F3832684CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,true,false,false,A2,,REST AREA,,,205.3km West of Cobar,false,false,,,false,false,,,-31.69518,CENTRAL DARLING,,,true,0215,true,143.81494,false,"0000008,0215,A2",false,true,true,false,false,WESTERN REGION,MacCullochs Rest Area,1287,BARRIER HIGHWAY,0000008,false,true,true,LEFT,false,,false,WILCANNIA,1,false,true,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,BAC429FAA04EEAE6,RMS
0101000020E61000005C1B2AC6F99362408C4AEA04343542C0,12576,0101000020110F0000293CECD6808E6F41B6E4857BD39F50C1,2018-12-21 11:12:56+00,2,PRESCRIBED,BOTH,false,false,false,false,false,B1,,REST AREA,,,At Jindabyne,false,false,,,false,false,,,-36.41565,SNOWY MONARO REGIONAL,,,true,0100,true,148.62424,false,"0000286,0100,B1",false,false,false,false,false,SOUTHERN REGION,Jindabyne Information Bay nr Banjo Paterson Inn,3243,KOSCIUSZKO ROAD,0000286,false,false,true,LEFT,false,,false,JINDABYNE,0,false,false,LIGHT VEHICLES ONLY,NONE,8B24B7CC0E1AB9C8,COUNCIL
0101000020E610000057091687337E6240C7293A92CBE341C0,12577,0101000020110F0000496ECD6B84696F418CF480F0414A50C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,37km from Jingellic and  7km to Tumbarumba,false,false,,,false,false,,,-35.77965,SNOWY VALLEYS,,,false,0040,true,147.94379,false,"0000085,0040,A1",false,true,false,false,false,SOUTH WEST REGION,,447,JINGELLIC RD,0000085,false,true,true,LEFT,false,,false,TUMBARUMBA,1,false,true,LIGHT VEHICLES ONLY,NONE,74ECAB25D63B24B6,OTHER
0101000020E6100000A167B3EA73486240C1ADBB79AAEB40C0,12578,0101000020110F000070C16056380E6F41430DA87321934EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,90.8km from West Wyalong and 164.656km to Hay,false,false,,,false,false,,,-33.84114,BLAND,,,false,0721,true,146.26415,false,"0000006,0721,A1",false,false,false,false,false,SOUTH WEST REGION,Rankin Springs,1265,MID WESTERN HIGHWAY,0000006,false,false,true,RIGHT,false,,false,RANKINS SPRINGS,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,DC30B228FF2FF4D7,RMS
0101000020E6100000257A19C572006340C4B12E6EA3113DC0,12579,0101000020110F0000FF7DFCA260237041EEE18F3131D249C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,89km North of Glen Innes,false,false,,,false,false,,,-29.0689,TENTERFIELD,,,false,1480,true,152.01401,false,"0000009,1480,A1",false,true,false,false,false,NORTHERN REGION,Tenterfield Creek,1810,NEW ENGLAND HIGHWAY,0000009,false,true,true,RIGHT,false,,false,TENTERFIELD,0,false,true,LIGHT VEHICLES ONLY,RAINWATER TANK,D46D7809FE8DBAAC,RMS
0101000020E61000008DEE2076A63063404D10751F806C3CC0,12580,0101000020110F0000B7C494BD504C7041B1912074393249C1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,B1,PHYSICAL SEPARATION,REST AREA,,,58.2km North of Ballina,false,false,,,false,false,,,-28.42383,BYRON,,,true,3305,true,153.52032,false,"0000010,3305,B1",false,true,true,false,false,NORTHERN REGION,Sleepy Hollow Northbound,554,PACIFIC HIGHWAY,0000010,false,true,true,LEFT,false,OPEN,false,SLEEPY HOLLOW,3,false,true,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,FC4A9C2712549FC5,RMS
0101000020E6100000A089B0E1E914634011E4A08499E63CC0,12581,0101000020110F00009CB44237C2347041468A31CD67A849C1,2018-12-21 11:12:56+00,2,COUNTER,,false,false,false,false,false,A2,,PARKING AREA,,,45km West of Casino,false,false,,,false,false,,,-28.90078,KYOGLE,,,false,0350,false,152.65355,false,"0000016,0350,A2",false,false,false,false,false,NORTHERN REGION,Bonalbo Road Eastbound,615,BRUXNER HIGHWAY,0000016,false,true,true,RIGHT,false,,false,SANDILANDS,0,false,true,HEAVY VEHICLES ONLY,NONE,744388A8BBA97C66,RMS
0101000020E6100000ED647094BCDA6240062FFA0AD2C440C0,12582,0101000020110F0000EDA07A5459037041EC0C515DD4434EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,1.7km from Kurmond turn off,false,false,,,false,false,,,-33.53766,HAWKESBURY,,,false,1020,false,150.83552,false,"0000503,1020,A1",false,false,false,false,false,SYDNEY WEST ZONE,,1627,THE PUTTY RD,0000503,false,false,true,LEFT,false,,false,WILBERFORCE,0,false,false,HEAVY VEHICLES ONLY,NONE,91E5C0E6016D51BE,RMS
0101000020E61000005BEB8B84B6B56240C763062AE36F3EC0,12583,0101000020110F0000FCCDC037CFC76F4158B03B3AD7284BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,16.4km South of Narrabri,false,false,,,false,false,,,-30.43706,NARRABRI,,,true,3140,true,149.67853,false,"0000017,3140,A2",false,true,false,false,false,WESTERN REGION,Bohena Creek Rest Area,1183,NEWELL HIGHWAY,0000017,false,true,true,LEFT,false,,false,BOHENA CREEK,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,7496AEC386FBFBB9,RMS
0101000020E61000001D03B2D7BBB66140C8073D9B55BB40C0,12584,0101000020110F000025D80B9DB3166E41938B27AD81304EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,82km from Wentworth and 185km to Broken Hill,false,false,,,false,false,,,-33.46355,WENTWORTH,,,false,0120,true,141.71043,false,"0000022,0120,A1",false,false,false,false,false,SOUTH WEST REGION,Seven Trees Rest Area,244,SILVER CITY HIGHWAY,0000022,false,false,true,LEFT,false,OPEN,false,ANABRANCH SOUTH,1,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,711500E749A0B6C5,RMS
0101000020E61000003EB324404D61624012C2A38D23CA41C0,12585,0101000020110F000052AFF3B36D386F41C7BF71AE6E2F50C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,10km from Culcairn and  67km to Wagga Wagga,false,false,,,false,false,,,-35.57921,GREATER HUME,,,false,0100,true,147.04068,false,"0000078,0100,A1",false,true,false,false,false,SOUTH WEST REGION,The Henty Man Rest Area,1234,OLYMPIC HIGHWAY,0000078,false,true,true,LEFT,false,,false,HENTY,1,false,true,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,1C748DEF9C6FA6F0,RMS
0101000020E61000009CF9D51C204D624040FB912232AC3EC0,12586,0101000020110F0000AD8D483228166F41F91FB5E551644BC1,2018-12-21 11:12:56+00,2,COUNTER,,true,false,false,false,false,A1,,PARKING AREA,,,1km SouthEast of Byrock,false,false,,,false,false,,,-30.67264,BOGAN,,,false,1081,false,146.41017,false,"0000007,1081,A1",false,false,false,false,false,WESTERN REGION,Byrock-Southeast approach,1104,MITCHELL HIGHWAY,0000007,false,false,true,RIGHT,false,,false,BYROCK,0,false,false,HEAVY VEHICLES ONLY,NONE,BDDF2349BB4F9D69,RMS
0101000020E6100000642310AFEB4C624019FF3EE3C2A93EC0,12587,0101000020110F0000093C0D24CF156F410076C680EA614BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,Byrock,false,false,,,false,false,,,-30.66313,BOGAN,,,false,1081,true,146.40377,false,"0000007,1081,A1",false,true,false,false,false,WESTERN REGION,Byrock,1740,MITCHELL HIGHWAY,0000007,false,true,true,RIGHT,false,,false,BYROCK,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,54FA80C0330F3AFA,OTHER
0101000020E6100000A796ADF5456F6240DF37BEF6CC2A41C0,12588,0101000020110F000090A3711A29506F41A0C1B2F99E144FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,14km from Temora and  55km to West Wyalong,false,false,,,false,false,,,-34.33438,TEMORA,,,false,0110,true,147.47729,false,"0000057,0110,A1",false,false,false,false,false,SOUTH WEST REGION,Schmidts Lane,294,GOLDFIELDS WAY,0000057,false,false,true,LEFT,false,,false,GIDGINBUNG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,C2A5E0F299D93041,RMS
0101000020E6100000825660C8EA7862401D5A643BDF9B41C0,12590,0101000020110F0000774FCDA58A606F41F265BE0174FE4FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,38km from Gundagai and  43km to Wagga Wagga,false,false,,,false,false,,,-35.21775,WAGGA WAGGA,,,false,0025,true,147.77866,false,"0000014,0025,A2",false,false,false,false,false,SOUTH WEST REGION,Truck Park 1.2km West of SH2,202,STURT HIGHWAY,0000014,false,false,true,LEFT,false,,false,TARCUTTA,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,6587C07D8E3B94A0,RMS
0101000020E6100000EF38454772776240FB7953910AC340C0,12591,0101000020110F00006520001E0B5E6F419096E43E34404EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,31.491km South of Forbes,false,false,,,false,false,,,-33.52376,FORBES,,,false,2520,true,147.7327,false,"0000017,2520,A1",false,true,false,false,false,WESTERN REGION,,778,NEWELL HIGHWAY,0000017,false,true,true,LEFT,false,,false,WIRRINYA,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,3F0B0CA19BE75AFE,RMS
0101000020E6100000AED3484BE5456240C8EF6DFAB3EF40C0,12592,0101000020110F000049E71465E0096F4138E1516C639B4EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,99km from West Wyalong and 156km to Hay,false,false,,,false,false,,,-33.87268,CARRATHOOL,,,false,0745,true,146.18424,false,"0000006,0745,A1",false,true,false,false,false,SOUTH WEST REGION,John Oxley Rest Area,1264,MID WESTERN HIGHWAY,0000006,false,true,true,LEFT,false,,false,RANKINS SPRINGS,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,2EB4A10F5A5C06CC,RMS
0101000020E610000091D0967329A962400612143FC69C42C0,12593,0101000020110F000030155F807DB26F41463715E0B50D51C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A3,,PARKING AREA,,,41km South of Bombala,false,false,,,false,false,,,-37.2248,SNOWY MONARO REGIONAL,,,false,1010,true,149.28631,false,"0000019,1010,A3",false,true,false,false,false,SOUTHERN REGION,Truck Park near Victorian Border S/B,369,MONARO HIGHWAY,0000019,false,false,true,LEFT,false,,false,ROCKTON,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,551ED378F0AD4D1F,RMS
0101000020E6100000AD86C43D96B06140551344DD07F03FC0,12595,0101000020110F0000A0A47EB1420C6E417F4E5A883AA64CC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,A1,,PARKING AREA,,,190.3km West of Wilcannia,false,false,,,false,false,,,-31.93762,BROKEN HILL,,,true,0390,true,141.51834,false,"0000008,0390,A1",false,true,false,false,false,WESTERN REGION,,1341,BARRIER HIGHWAY,0000008,false,true,true,LEFT,false,,false,BROKEN HILL,0,false,true,HEAVY VEHICLES ONLY,NONE,2056BF2566775F74,RMS
0101000020E6100000DFA63FFB91086240BA2C26361FA73FC0,12596,0101000020110F0000A8035488B5A16E415FEDE3D15F5D4CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A2,,PARKING AREA,,,159.1km West of Cobar,false,false,,,false,false,,,-31.65282,CENTRAL DARLING,,,true,0180,true,144.26782,false,"0000008,0180,A2",false,false,false,false,false,WESTERN REGION,Emmdale,1749,BARRIER HIGHWAY,0000008,false,false,true,LEFT,false,,false,WILCANNIA,1,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,F3292B0C6B86CF35,OTHER
0101000020E6100000CF4E0647C9AC6240B8019F1F46083FC0,12597,0101000020110F0000C20AD481A5B86F41E64B759C69BF4BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,31.1km North of Coonabarabran,false,false,,,false,false,,,-31.03232,COONABARABRAN,,,false,3110,true,149.39957,false,"0000017,3110,A2",false,false,false,false,false,WESTERN REGION,Cusacks Creek Truck Park,1190,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,DANDRY,0,false,false,HEAVY VEHICLES ONLY,NONE,ECBE49DEE42C59CF,RMS
0101000020E61000004DDBBFB2D2EC6140EB8B84B69C4F41C0,12598,0101000020110F0000DA3A27E493726E41AF43B42779604FC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,15km from Balranald and  64km to Euston,false,false,,,false,false,,,-34.62197,BALRANALD,,,false,0490,true,143.40072,false,"0000014,0490,A1",false,true,false,false,false,SOUTH WEST REGION,Prungle Mail,259,STURT HIGHWAY,0000014,false,true,true,LEFT,false,OPEN,false,BALRANALD,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,A15FDD5895950538,RMS
0101000020E61000004E97C5C4E69362406BF12900C61740C0,12599,0101000020110F0000F654908E608E6F41FF8DFEABE1E54CC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,INSPECTION BAY,,,0.3km North of Dubbo,false,false,,,false,false,,,-32.18573,DUBBO REGIONAL,,,false,2890,true,148.62192,false,"0000017,2890,A1",false,false,false,false,false,WESTERN REGION,South Brocklehurst Truck Insp Bay - S/B,904,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,BROCKLEHURST,0,false,false,HEAVY VEHICLES ONLY,NONE,4A30354DD2FCAA61,RMS
0101000020E6100000FAD51C2098896240780B24287EF440C0,12603,0101000020110F00003DEC4E8EDE7C6F4140B8F58330A54EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,11.8km East of Grenfell,false,false,,,false,false,,,-33.9101,WEDDIN,,,false,0410,true,148.29982,false,"0000006,0410,A1",false,true,false,false,false,WESTERN REGION,,852,MID WESTERN HIGHWAY,0000006,false,true,true,LEFT,false,,false,GRENFELL,0,false,true,LIGHT VEHICLES ONLY,NONE,B8C2B7BC209407C5,RMS
0101000020E6100000FE43FAEDEBDA6240EC4CA1F31A5B41C0,12604,0101000020110F0000FE364E8B81037041D90D699235784FC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,B4,,REST AREA,,,5.5km South of Kiama,false,false,,,false,false,,,-34.71176,KIAMA,,,false,1448,true,150.8413,true,"0000001,1448,B4",false,true,false,false,false,SOUTHERN REGION,Mt Pleasant Water Tower Lookout S/B,343,PRINCES HIGHWAY,0000001,false,false,true,LEFT,false,OPEN,false,GERRINGONG,0,false,false,LIGHT VEHICLES ONLY,NONE,BE86263403AF246E,COUNCIL
0101000020E61000009CDCEF501497624084471B47ACE940C0,12605,0101000020110F000093FEFF72C6936F413CB6A7280E8F4EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,0.7km East of Cowra,false,false,,,false,false,,,-33.82557,COWRA,,,false,0275,true,148.72123,false,"0000006,0275,A1",false,true,false,false,false,WESTERN REGION,,860,BATHURST RD,0000006,false,true,true,RIGHT,false,,false,COWRA,0,false,true,HEAVY VEHICLES ONLY,NONE,CF26863952253ADF,RMS
0101000020E610000060C8EA56CFDB62404D672783A32041C0,12606,0101000020110F00007376F8AE420470416522A247BAFF4EC1,2018-12-21 11:12:56+00,2,COUNTER,,true,false,false,false,false,A2,,REST AREA,,,10km East of Appin,false,false,,,false,false,,,-34.25499,WOLLONGONG,,,true,0045,true,150.86906,false,"0000177,0045,A2",false,true,false,false,false,SOUTHERN REGION,Appin Rd EB Truck Parking Facility,3021,APPIN RD,0000177,false,true,true,RIGHT,false,,false,CATARACT,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,EAC43ADFC9DA8B4C,RMS
0101000020E6100000E08442041CC86240E0A128D0274A41C0,12608,0101000020110F00008A048AC60EE76F41160D9D8736554FC1,2018-12-21 11:12:56+00,2,PRESCRIBED,,true,false,false,false,false,B1,,REST AREA,,,26km South of Mittagong,true,false,,,false,false,,,-34.57934,WINGECARRIBEE,,,false,1045,true,150.25342,false,"0000002,1045,B1",false,true,false,false,false,SOUTHERN REGION,Mackey VC,86,HUME HIGHWAY,0000002,false,true,true,LEFT,false,,false,SUTTON FOREST,2,false,true,LIGHT VEHICLES ONLY,WATER TRUCK,06827BEA921EFB18,RMS
0101000020E61000005C1B2AC6F939624038F8C264AA803DC0,12609,0101000020110F0000A55BC014A1F56E416145D24D4E3E4AC1,2018-12-21 11:12:56+00,2,COUNTER,,true,false,false,false,false,A1,,PARKING AREA,,,74.9km North of Bourke,false,false,,,false,false,,,-29.5026,BOURKE,,,false,1270,true,145.81174,false,"0000007,1270,A1",false,false,false,false,false,WESTERN REGION,,1743,MITCHELL HIGHWAY,0000007,false,false,true,RIGHT,false,,false,ENNGONIA,0,false,false,HEAVY VEHICLES ONLY,NONE,39C0EC970D5F412B,RMS
0101000020E6100000F0A7C64B37F0624033FE7DC685A33EC0,12610,0101000020110F0000451A3064971570410D5187CAC15B4BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,true,false,false,A1,,REST AREA,,,87.8km North of Tamworth,false,false,,,false,false,,,-30.63876,URALLA,,,false,1135,true,151.50675,false,"0000009,1135,A1",false,true,false,false,false,NORTHERN REGION,Barley Fields Road - Uralla,1970,BRIDGE STREET,0000009,false,false,true,RIGHT,false,,false,URALLA,0,false,false,LIGHT VEHICLES ONLY,NONE,852FAC040AA4CCE2,COUNCIL
0101000020E6100000569A94826E1A6240B24B546F0D0441C0,12611,0101000020110F000051DBBB6E0CC06E41426EDBFD0EC54EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,58km from Hay and 151km to Ivanhoe,false,false,,,false,false,,,-34.03166,HAY,,,false,0280,true,144.82599,false,"0000021,0280,A2",false,true,false,false,false,SOUTH WEST REGION,Robins Nest (Mirool Ck),1553,COBB HIGHWAY,0000021,false,false,true,RIGHT,false,,false,BOOLIGAL,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,79BF563C32E64AF8,RMS
0101000020E6100000022B8716D9BE61408B54185B089A3EC0,12612,0101000020110F00004C7A1C067C246E41BBF22D2A64524BC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A3,,REST AREA,,,175km North of Broken Hill,false,false,,,false,false,,,-30.60169,UNINCORPORATED NSW,,,false,0400,true,141.964,false,"0000022,0400,A3",false,false,false,false,false,WESTERN REGION,Packsaddle,1772,SILVER CITY HIGHWAY,0000022,false,false,true,RIGHT,false,,false,PACKSADDLE,0,false,false,LIGHT VEHICLES ONLY,NONE,75351AC25E8EA534,RMS
0101000020E61000005743E21E4BC26240DA5548F9492942C0,12613,0101000020110F00001F7461BC2DDD6F41A79C0B71429350C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,16km South of Narooma,false,false,,,false,false,,,-36.32257,EUROBODALLA,,,false,2216,true,150.07167,false,"0000001,2216,A1",false,true,false,false,false,SOUTHERN REGION,Bobundara Rest Area Tilba N/B,356,PRINCES HIGHWAY,0000001,false,false,true,RIGHT,false,,false,TILBA TILBA,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,D9BCA64FF9F70D4F,RMS
0101000020E610000022A64412BD3A6240A9A44E4013A940C0,12614,0101000020110F0000F41E2AD0ECF66E41208EE2F85B0B4EC1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,39km from Hillston and  216km to Cobar,false,false,,,false,false,,,-33.3209,CARRATHOOL,,,false,0015,true,145.83558,false,"0000410,0015,A1",false,false,false,false,false,SOUTH WEST REGION,,1533,KIDMAN WAY,0000410,false,false,true,LEFT,false,,false,WALLANTHERY,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,AB89D39B71F99E72,RMS
0101000020E61000008655BC9179B26240C5724BAB215142C0,12615,0101000020110F0000011E562A4FC26F41BE8469BD57BD50C1,2018-12-21 11:12:56+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,35km West of Bega,false,false,,,false,false,,,-36.63384,BEGA VALLEY,,,false,0140,true,149.57734,false,"0000004,0140,A1",false,true,false,false,false,SOUTHERN REGION,Rest Area at Colombo Creek Bemboka,363,SNOWY MOUNTAINS HIGHWAY,0000004,false,false,true,RIGHT,false,,false,BEMBOKA,5,false,false,LIGHT VEHICLES ONLY,NONE,27E4E130255CEF09,RMS
0101000020E61000007B14AE47E1706240CDCCCCCCCCE040C0,12616,0101000020110F0000D936B2C5E3526F416FA05890EB7C4EC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,true,false,false,false,false,A1,,PARKING AREA,,,38km from West Wyalong,false,false,,,false,false,,,-33.75625,WEDDIN,,,false,2505,true,147.5275,false,"0000017,2505,A1",false,false,false,false,false,WESTERN REGION,Truck parking bay junction of HW6 & HW17.,780,NEWELL HIGHWAY,0000017,false,false,true,RIGHT,false,,false,CARAGABAL,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,9A4DC60D718ECA9B,RMS
0101000020E610000067F2CD3637F962400C93A98251B93DC0,12618,0101000020110F0000A2D9151C3C1D70416351BF73A6754AC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,false,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,152.6km West Grafton,false,false,,,false,false,,,-29.7239,SEVERN,,,false,0261,true,151.78799,false,"0000012,0261,A1",false,true,false,false,false,NORTHERN REGION,Beardy Waters Bridge,1906,GWYDIR HIGHWAY,0000012,false,false,true,RIGHT,false,OPEN,false,GLEN INNES,0,false,false,LIGHT VEHICLES ONLY,OTHER,B74553DF89B00B33,RMS
0101000020E610000039622D3E05DE61402B4D4A41B74341C0,12619,0101000020110F0000BD2BB61E6F596E4188029C7CEE474FC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,59km from Balranald and  21km to Euston,false,false,,,false,false,,,-34.52903,BALRANALD,,,false,0520,true,142.93814,false,"0000014,0520,A1",false,true,false,false,false,SOUTH WEST REGION,Meilman East Rest Area,261,STURT HIGHWAY,0000014,false,false,true,LEFT,false,OPEN,false,EUSTON,2,false,false,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,42B30EE64EDB5F93,RMS
0101000020E61000007EE36BCF2C686240B537F8C264F640C0,12621,0101000020110F00006748FB7D1A446F414B65A78B14A94EC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,5km from West Wyalong and  99km to Forbes,false,false,,,false,false,,,-33.92495,BLAND,,,false,2480,true,147.25547,false,"0000017,2480,A2",false,false,false,false,false,SOUTH WEST REGION,,1393,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,WYALONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,FC93B396B34306A9,RMS
0101000020E6100000938C9C853DE26240BE9F1A2FDD043FC0,12624,0101000020110F00001FB965C9B80970411A00537308BC4BC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,true,false,true,false,false,A1,,REST AREA,,,21.860km North of Tamworth,false,false,,,false,false,,,-31.019,TAMWORTH,,,false,1014,true,151.07001,false,"0000009,1014,A1",false,true,true,false,false,NORTHERN REGION,Moonbi,1969,NEW ENGLAND HIGHWAY,0000009,false,true,true,LEFT,false,,false,MOONBI,1,false,true,LIGHT VEHICLES ONLY,NONE,D358218F3AB8F030,COUNCIL
0101000020E61000007784D38217476240C80C54C6BF873FC0,12625,0101000020110F000084F60089E80B6F4161F144FD173E4CC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,false,false,false,false,false,A2,,PARKING AREA,,,35.5km East of Cobar,false,false,,,false,false,,,-31.53027,COBAR,,,false,0050,true,146.22162,false,"0000008,0050,A2",false,false,false,false,false,WESTERN REGION,,1119,BARRIER HIGHWAY,0000008,false,false,true,RIGHT,false,,false,CANBELEGO,0,false,false,HEAVY VEHICLES ONLY,NONE,63FB0165D5401023,RMS
0101000020E6100000B2F4A10BEADF62403F1D8F19A81C41C0,12627,0101000020110F0000E674600CBF0770419FCA74B38BF74EC1,2018-12-21 11:12:57+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,1.8km North of Stanwell Park,false,false,,,false,false,,,-34.22388,WOLLONGONG,,,true,0010,true,150.99732,true,"0000393,0010,A1",false,true,false,true,true,SOUTHERN REGION,Bald Hill Lookout,388,LADY WAKEHURST DR,0000393,false,false,false,RIGHT,false,,false,STANWELL TOPS,7,false,false,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,321A582FA47FA501,COUNCIL
